"","system.index","SiteID","blue","blue_sd","date_unity","green","green_sd","nir","nir_sd","path","pixelCount","qa","qa_sd","red","red_sd","row","sat","swir1","swir1_sd","swir2","swir2_sd",".geo","endtime","date","date_only","chl_a","doc","p_sand","secchi","tis","tss","source","lat","long","TZID","date_utc","clouds","time","landsat_id","timediff","pwater","type","id"
"192",404,"NALMS-1084",240,19.4691262002176,"2010-07-15T16:40:00Z",441,31.7049038436387,293,32.132401263172,33,64,68,0,295,18.809690145225,32,5,100,26.2996554159936,83,30.2505770541551,"{""type"":""Point"",""coordinates"":[-104.63809999999998,40.2381]}","16:40:00","2010-07-16",FALSE,NA,NA,NA,3.1,NA,NA,"WQP",40.2381,-104.6381,"UTC","2010-07-15T16:40:00Z",0,"2010-07-16T17:27:47Z","LT05_L1TP_033032_20100716_20160901_01_T1",-24.7966550016403,93,"Lake","New"
"193",405,"NALMS-1084",257,9.93764740456714,"2013-07-09T07:15:00Z",324,12.8328249611835,139,14.8098543919032,33,64,324,0,189,14.2003572660823,32,8,62,14.2209132969722,42,13.6437657466698,"{""type"":""Point"",""coordinates"":[-104.63809999999998,40.2381]}","07:15:00","2013-07-08",FALSE,NA,NA,NA,5.1,NA,NA,"WQP",40.2381,-104.6381,"UTC","2013-07-09T07:15:00Z",5.36,"2013-07-08T17:39:17Z","LC08_L1TP_033032_20130708_20170309_01_T1",13.5951652950048,93,"Lake","New"
"194",409,"USGS-06742500",435,31.8604163115874,"1998-05-12T20:30:00Z",467,21.170855632334,539,36.8771259653036,33,39,66,0.441144885489539,389,28.3215545768399,32,5,432,45.5131166476463,321,42.23884063418,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","20:30:00","1998-05-12",FALSE,NA,NA,NA,2.4384,NA,NA,"WQP",40.324429,-105.2119304,"UTC","1998-05-12T20:30:00Z",27,"1998-05-12T17:14:41Z","LT05_L1TP_033032_19980512_20160923_01_T1",3.25505666666561,95,"Lake","New"
"195",410,"USGS-06742500",424,40.6952077553828,"2009-11-18T15:45:00Z",290,47.3467631029974,235,48.1838332669493,33,39,68,0,245,39.0097511368719,32,5,72,35.5296544383729,40,66.0634843005001,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","15:45:00","2009-11-18",FALSE,NA,NA,NA,5.2324,NA,NA,"WQP",40.324429,-105.2119304,"UTC","2009-11-18T15:45:00Z",0,"2009-11-18T17:27:40Z","LT05_L1TP_033032_20091118_20160902_01_T1",-1.71116195135646,95,"Lake","New"
"196",411,"USGS-06742500",555,35.7395980554486,"1990-09-10T19:28:00Z",707,44.4569394007395,189,126.54598735836,33,39,68,0,425,86.6074217165246,32,5,104,144.274051625324,106,147.198832821317,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","19:28:00","1990-09-11",FALSE,NA,NA,NA,1.3716,NA,NA,"WQP",40.324429,-105.2119304,"UTC","1990-09-10T19:28:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",-21.4857711216807,95,"Lake","New"
"197",413,"USGS-06742500",387,19.3861415760615,"2002-05-14T15:50:00Z",408,21.1604185594109,292,24.4849106211608,33,39,68,0,279,15.8968982539358,32,7,210,22.8318036027116,156,23.7027394062019,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","15:50:00","2002-05-15",FALSE,1.3,NA,NA,3.6576,NA,NA,"WQP",40.324429,-105.2119304,"UTC","2002-05-14T15:50:00Z",19,"2002-05-15T17:26:00Z","LE07_L1TP_033032_20020515_20160929_01_T1",-25.6001757399903,95,"Lake","New"
"198",416,"USGS-06742500",365,57.393379409127,"2008-10-21T16:15:00Z",342,87.4377379893337,267,126.133184558678,33,9,68,0,321,120.858452050731,32,7,127,208.266448522672,184,142.547544591746,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","16:15:00","2008-10-22",FALSE,NA,NA,NA,4.064,NA,NA,"WQP",40.324429,-105.2119304,"UTC","2008-10-21T16:15:00Z",40,"2008-10-22T17:26:06Z","LE07_L1TP_033032_20081022_20160921_01_T1",-25.1850118122498,95,"Lake","New"
"199",417,"USGS-06742500",242,28.3818241510887,"2009-10-16T15:00:00Z",234,34.8446727105459,130,49.776317544563,33,39,68,0,171,38.143143660218,32,5,89,50.5912705917932,77,59.1502727517035,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","15:00:00","2009-10-17",FALSE,NA,NA,NA,4.4196,NA,1,"WQP",40.324429,-105.2119304,"UTC","2009-10-16T15:00:00Z",0,"2009-10-17T17:27:25Z","LT05_L1TP_033032_20091017_20160904_01_T1",-26.4571122430431,95,"Lake","New"
"200",419,"USGS-06742500",317,62.9686688317124,"2000-10-17T16:45:00Z",319,102.190080845815,158,152.35562571297,33,39,68,0,221,141.96745652217,32,7,89,194.090630666597,93,168.727889193565,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","16:45:00","2000-10-16",FALSE,1.3,NA,NA,3.7846,NA,NA,"WQP",40.324429,-105.2119304,"UTC","2000-10-17T16:45:00Z",0,"2000-10-16T17:27:26Z","LE07_L1TP_033032_20001016_20161002_01_T1",23.2927112599876,95,"Lake","New"
"201",420,"USGS-06742500",281,14.1470452352739,"2009-05-19T14:45:00Z",273,18.9597526941207,208,13.0437298687487,33,6,68,0,210,17.179606773407,32,7,152,22.8035085019828,123,24.8958943513896,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","14:45:00","2009-05-18",FALSE,NA,NA,NA,2.7686,NA,NA,"WQP",40.324429,-105.2119304,"UTC","2009-05-19T14:45:00Z",0,"2009-05-18T17:27:44Z","LE07_L1TP_033032_20090518_20160917_01_T1",21.2877008002996,95,"Lake","New"
"202",421,"USGS-06742500",189,11.5480871531512,"2014-03-06T20:00:00Z",306,12.6642788157251,26,23.959888681184,33,39,324,0,165,19.1049559679629,32,8,40,25.8557928709131,35,25.8589711808599,"{""type"":""Point"",""coordinates"":[-105.2119304,40.324429]}","20:00:00","2014-03-05",FALSE,NA,NA,NA,2.2352,NA,3.9,"WQP",40.324429,-105.2119304,"UTC","2014-03-06T20:00:00Z",2.3,"2014-03-05T17:37:52Z","LC08_L1TP_033032_20140305_20170307_01_T1",26.3688206071986,95,"Lake","New"
"203",422,"21COL001-CARTER01",522,19.5041845327028,"1990-09-11T16:40:00Z",707,18.733692227904,148,17.6279274598749,33,140,68,0,390,20.1707949617204,32,5,49,25.8280815377056,25,31.664781182679,"{""type"":""Point"",""coordinates"":[-105.2180556,40.325]}","16:40:00","1990-09-11",FALSE,2.5,NA,NA,1.8,NA,NA,"WQP",40.325,-105.2180556,"UTC","1990-09-11T16:40:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",-0.285771121680737,96,"Lake","New"
"204",424,"21COL001-LTREE01",260,20.5142372094604,"1990-09-11T20:45:00Z",378,16.931178920838,181,22.2590998524216,33,137,68,0,240,19.398199898579,32,5,46,24.1564157208925,24,32.5891164166464,"{""type"":""Point"",""coordinates"":[-105.1236111,40.3402778]}","20:45:00","1990-09-11",FALSE,13.7,NA,NA,1.45,NA,NA,"WQP",40.3402778,-105.1236111,"UTC","1990-09-11T20:45:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",3.7975622116526,97,"Lake","New"
"205",430,"NALMS-1082",433,22.8318272040918,"2005-07-10T08:40:00Z",657,28.8100574383681,1379,373.891715141987,33,136,66,0,436,29.1129823952242,32,7,181,53.12816650445,89,29.9382934804656,"{""type"":""Point"",""coordinates"":[-104.0853,40.384]}","08:40:00","2005-07-10",FALSE,NA,NA,NA,0.396,NA,NA,"WQP",40.384,-104.0853,"UTC","2005-07-10T08:40:00Z",12,"2005-07-10T17:26:43Z","LE07_L1TP_033032_20050710_20160925_01_T1",-8.77874141169919,96,"Lake","New"
"206",431,"NALMS-1082",700,46.5751871025037,"2005-07-18T08:55:00Z",1023,60.7715388220165,690,32.5894961531408,33,136,68,0,771,54.7600335839393,32,5,366,33.8262011412827,322,35.3948310291392,"{""type"":""Point"",""coordinates"":[-104.0853,40.384]}","08:55:00","2005-07-18",FALSE,NA,NA,NA,0.579,NA,NA,"WQP",40.384,-104.0853,"UTC","2005-07-18T08:55:00Z",6,"2005-07-18T17:25:05Z","LT05_L1TP_033032_20050718_20160912_01_T1",-8.50165138887034,96,"Lake","New"
"207",432,"NALMS-1082",467,30.1070717589105,"2016-07-07T17:36:00Z",753,38.998156175916,300,32.5861381784354,33,136,68,0,505,35.3718315673022,32,7,179,33.6796781159363,122,35.6475737380303,"{""type"":""Point"",""coordinates"":[-104.0853,40.384]}","17:36:00","2016-07-08",FALSE,NA,NA,NA,0.5,NA,NA,"WQP",40.384,-104.0853,"UTC","2016-07-07T17:36:00Z",1,"2016-07-08T17:39:51Z","LE07_L1TP_033032_20160708_20160831_01_T1",-24.064255130291,96,"Lake","New"
"208",435,"NALMS-1089",428,21.6035840487175,"2005-07-10T07:24:00Z",476,25.6928978513518,414,88.3522778427359,33,16,68,0.484122918275927,344,28.142216952472,32,7,149,68.2686558751526,124,43.1881331357353,"{""type"":""Point"",""coordinates"":[-105.06554,40.41341]}","07:24:00","2005-07-10",FALSE,NA,NA,NA,2.926,NA,NA,"WQP",40.41341,-105.06554,"UTC","2005-07-10T07:24:00Z",12,"2005-07-10T17:26:43Z","LE07_L1TP_033032_20050710_20160925_01_T1",-10.0454080783659,97,"Lake","New"
"209",436,"NALMS-1089",401,21.8641690243468,"2005-07-17T06:52:00Z",471,27.0355916790278,351,36.147537880677,33,126,68,0,349,24.125297560099,32,5,180.024810858923,43.0693306908492,122,41.5147108193191,"{""type"":""Point"",""coordinates"":[-105.06554,40.41341]}","06:52:00","2005-07-18",FALSE,NA,NA,NA,3.292,NA,NA,"WQP",40.41341,-105.06554,"UTC","2005-07-17T06:52:00Z",6,"2005-07-18T17:25:05Z","LT05_L1TP_033032_20050718_20160912_01_T1",-34.5516513888703,97,"Lake","New"
"210",446,"NALMS-7818",816,26.2387969009611,"2016-07-07T14:18:00Z",1123,23.0329713366549,826,30.6595339950451,33,110,68,0,942,34.0490712971484,32,7,637,36.1150548951904,561,36.524643554412,"{""type"":""Point"",""coordinates"":[-103.341145,40.43244]}","14:18:00","2016-07-08",FALSE,NA,NA,NA,0.5,NA,NA,"WQP",40.43244,-103.341145,"UTC","2016-07-07T14:18:00Z",1,"2016-07-08T17:39:51Z","LE07_L1TP_033032_20160708_20160831_01_T1",-27.364255130291,97,"Lake","New"
"211",451,"21COL001-HORSE02",461,25.7248710518588,"1990-09-11T00:40:00Z",629,29.3210635187208,189,36.6774007362281,33,124,68,0,389,31.574206895867,32,5,77,35.3060601740779,26,41.6047839978631,"{""type"":""Point"",""coordinates"":[-105.14861109999998,40.52499999999999]}","00:40:00","1990-09-11",FALSE,2.8,NA,NA,1.75,NA,NA,"WQP",40.525,-105.1486111,"UTC","1990-09-11T00:40:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",-16.2857711216807,94,"Lake","New"
"212",455,"USGS-403147105083800",479,25.0249570253596,"1990-09-11T16:45:00Z",667,38.0856354154686,188.966387636832,48.6656064131394,33,128,68,0,389,32.2331735643164,32,5,77,73.613139364582,66,63.8042809464212,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","16:45:00","1990-09-11",FALSE,NA,NA,NA,1.524,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","1990-09-11T16:45:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",-0.202437788347403,95,"Lake","New"
"213",456,"USGS-403147105083800",365,16.6117707585427,"1998-05-12T17:30:00Z",386,23.7075574197047,357,24.2579106278208,33,128,68,0,294,19.4155762111088,32,5,191,34.1389051340256,117,39.6493103352201,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","17:30:00","1998-05-12",FALSE,NA,NA,NA,2.0828,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","1998-05-12T17:30:00Z",27,"1998-05-12T17:14:41Z","LT05_L1TP_033032_19980512_20160923_01_T1",0.255056666665607,95,"Lake","New"
"214",457,"USGS-403147105083800",562.199731453508,87.9636179536523,"2002-05-15T17:09:00Z",664,140.473748520631,399,326.705593556094,33,128,68,0.582961190818051,457,228.261177115223,32,7,278,453.097276563001,225,348.963043879509,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","17:09:00","2002-05-15",FALSE,NA,NA,NA,2.4384,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","2002-05-15T17:09:00Z",19,"2002-05-15T17:26:00Z","LE07_L1TP_033032_20020515_20160929_01_T1",-0.283509073323674,95,"Lake","New"
"215",460,"USGS-403147105083800",328,22.7383728529548,"2009-05-18T17:30:00Z",382,19.6650440008549,209,26.5385254551441,33,75,68,0,260,17.5520255241381,32,7,86,23.0447525962468,57,26.7304237818175,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","17:30:00","2009-05-18",FALSE,NA,NA,NA,3.7592,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","2009-05-18T17:30:00Z",0,"2009-05-18T17:27:44Z","LE07_L1TP_033032_20090518_20160917_01_T1",0.0377008002996445,95,"Lake","New"
"216",462,"USGS-403147105083800",300,33.9895928106471,"1994-10-07T17:10:00Z",288,45.2248984838119,181.249442834856,77.5061221750216,33,128,68,0.17608480733726,215,55.4887375960203,32,5,91,90.2064025907218,78,76.6954696729825,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","17:10:00","1994-10-08",FALSE,4.7,NA,NA,1.9812,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","1994-10-07T17:10:00Z",1,"1994-10-08T16:53:10Z","LT05_L1TP_033032_19941008_20160927_01_T1",-23.7194608402914,95,"Lake","New"
"217",463,"USGS-403147105083800",654,41.9115858278564,"2009-11-17T16:45:00Z",600,53.5513477164365,236,99.5443978361094,33,122,68,0,450,73.3200185093852,32,5,74,151.422806848091,40,137.711027382042,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","16:45:00","2009-11-18",FALSE,NA,NA,NA,3.5814,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","2009-11-17T16:45:00Z",0,"2009-11-18T17:27:40Z","LT05_L1TP_033032_20091118_20160902_01_T1",-24.7111619513565,95,"Lake","New"
"218",464,"USGS-403147105083800",646,20.0267871759262,"1984-09-11T21:30:00Z",999,29.0336844713924,306,57.4507856642318,33,128,68,0,793,40.438398819947,32,5,103,122.486302446883,65,114.917996567372,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","21:30:00","1984-09-10",FALSE,NA,NA,NA,0.9906,NA,21,"WQP",40.5297049,-105.1444258,"UTC","1984-09-11T21:30:00Z",2,"1984-09-10T17:07:23Z","LT05_L1TP_033032_19840910_20161004_01_T1",28.3767644408345,95,"Lake","New"
"219",465,"USGS-403147105083800",261,24.4020070235492,"1995-10-12T20:15:00Z",270,23.2474678875699,146,23.4465386217208,33,128,68,0,213,23.3790051298034,32,5,62,35.3115458941902,34,44.5172833086611,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","20:15:00","1995-10-11",FALSE,6.7,NA,NA,3.048,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","1995-10-12T20:15:00Z",0,"1995-10-11T16:37:52Z","LT05_L1TP_033032_19951011_20160926_01_T1",27.6186880519324,95,"Lake","New"
"220",467,"USGS-403147105083800",494.4880697461,43.1560569499212,"2003-10-02T16:40:00Z",498.112478893186,64.8735379622105,370.553422319742,175.589986917989,33,128,68,0.604144216536913,410.360630328081,95.1525091629222,32,5,169.126646637393,222.372680720585,112,176.597647047947,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","16:40:00","2003-10-01",FALSE,1.3,NA,NA,2.9972,NA,NA,"WQP",40.5297049,-105.1444258,"UTC","2003-10-02T16:40:00Z",9,"2003-10-01T17:15:00Z","LT05_L1TP_033032_20031001_20160914_01_T1",23.4164977708459,95,"Lake","New"
"221",471,"USGS-403147105083800",153,4.91825263527353,"2014-03-06T16:45:00Z",214,5.68294804106988,20,7.67901192348949,33,128,324,0,104,7.37864052095642,32,8,30,15.3314594837655,26,12.2352006226847,"{""type"":""Point"",""coordinates"":[-105.14442579999998,40.5297049]}","16:45:00","2014-03-05",FALSE,NA,3.53,NA,3.6576,NA,2,"WQP",40.5297049,-105.1444258,"UTC","2014-03-06T16:45:00Z",2.3,"2014-03-05T17:37:52Z","LC08_L1TP_033032_20140305_20170307_01_T1",23.1188206071986,95,"Lake","New"
"222",474,"USGS-403317105090000",326,20.0057647646504,"2009-05-18T16:00:00Z",408,22.8402854391403,173,30.3586003049609,33,23,68,0,258,22.0187237731288,32,7,86,22.2275565956252,56,21.3856478912328,"{""type"":""Point"",""coordinates"":[-105.1505369,40.5547048]}","16:00:00","2009-05-18",FALSE,NA,NA,NA,3.9624,NA,NA,"WQP",40.5547048,-105.1505369,"UTC","2009-05-18T16:00:00Z",0,"2009-05-18T17:27:44Z","LE07_L1TP_033032_20090518_20160917_01_T1",-1.46229919970036,97,"Lake","New"
"223",475,"USGS-403317105090000",163,6.39191655313341,"2014-03-05T21:15:00Z",223,7.81920712092975,18,15.5998931620273,33,120,324,0,104,9.601851673274,32,8,30.5222929936306,26.4001249470949,27,20.6255235623783,"{""type"":""Point"",""coordinates"":[-105.1505369,40.5547048]}","21:15:00","2014-03-05",FALSE,NA,3.63,NA,3.8608,NA,3,"WQP",40.5547048,-105.1505369,"UTC","2014-03-05T21:15:00Z",2.3,"2014-03-05T17:37:52Z","LC08_L1TP_033032_20140305_20170307_01_T1",3.61882060719861,97,"Lake","New"
"224",476,"USGS-403317105090000",622,51.5201895430866,"2009-11-17T18:30:00Z",661,63.6318834957934,237,109.851546289628,33,120,68,0,400,86.5536438510182,32,5,74,165.381363991097,40,130.681032373571,"{""type"":""Point"",""coordinates"":[-105.1505369,40.5547048]}","18:30:00","2009-11-18",FALSE,NA,NA,NA,3.3274,NA,NA,"WQP",40.5547048,-105.1505369,"UTC","2009-11-17T18:30:00Z",0,"2009-11-18T17:27:40Z","LT05_L1TP_033032_20091118_20160902_01_T1",-22.9611619513565,97,"Lake","New"
"225",477,"USGS-403317105090000",663,24.6892632984907,"1984-09-11T19:50:00Z",1039,33.815799027804,307,61.4172342805068,33,120,68,0,793,51.6465444686815,32,5,103,106.708715344884,65,112.7158620406,"{""type"":""Point"",""coordinates"":[-105.1505369,40.5547048]}","19:50:00","1984-09-10",FALSE,NA,NA,NA,1.0414,NA,21,"WQP",40.5547048,-105.1505369,"UTC","1984-09-11T19:50:00Z",2,"1984-09-10T17:07:23Z","LT05_L1TP_033032_19840910_20161004_01_T1",26.7100977741679,97,"Lake","New"
"226",481,"21COL001-HORSE01",417,18.5141521325291,"1990-09-10T23:31:00Z",545,24.6711009334634,185,27.1480804996386,33,137,68,0,314,22.4826665848592,32,5,47,24.2149585503019,26,32.1732615638651,"{""type"":""Point"",""coordinates"":[-105.1541667,40.5555556]}","23:31:00","1990-09-11",FALSE,2.7,NA,NA,2.25,NA,NA,"WQP",40.5555556,-105.1541667,"UTC","1990-09-10T23:31:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",-17.4357711216807,97,"Lake","New"
"227",483,"CSU_FISHERIESECOLOGYLAB-HST_RES_OFF",499,22.2635438467326,"2013-08-26T12:00:00Z",576,18.2067758373229,417,15.8383177039834,33,130,324,0,413,14.5115257191737,32,8,346,37.3709978364232,282,31.6543845173397,"{""type"":""Point"",""coordinates"":[-105.1646276,40.589416]}","00:00:00","2013-08-25",TRUE,NA,NA,NA,2.165,NA,NA,"WQP",40.589416,-105.1646276,"America/Denver","2013-08-26T18:00:00Z",10.01,"2013-08-25T17:39:20Z","LC08_L1TP_033032_20130825_20170309_01_T1",24.3442520244254,98,"Lake","New"
"228",485,"NALMS-1081",416,20.1462108481696,"2008-06-25T06:00:00Z",550,20.6582507788027,296,27.5913182308458,33,93,68,0,353,19.5488720854938,32,5,171,43.5795056745035,117,56.4401975145308,"{""type"":""Point"",""coordinates"":[-105.1636,40.58959999999999]}","06:00:00","2008-06-24",FALSE,NA,NA,NA,1.85,NA,NA,"WQP",40.5896,-105.1636,"UTC","2008-06-25T06:00:00Z",1,"2008-06-24T17:24:43Z","LT05_L1TP_033032_20080624_20160909_01_T1",12.5879652725326,97,"Lake","New"
"229",487,"USGS-06737500",409,22.6650979849343,"1990-09-11T18:35:00Z",540,19.8050498610828,181,58.5678713592662,33,15,68,0,345,33.2722106268881,32,5,159,94.2277147246086,105,92.6530925309865,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","18:35:00","1990-09-11",FALSE,NA,NA,NA,1.778,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","1990-09-11T18:35:00Z",0,"1990-09-11T16:57:08Z","LT05_L1TP_033032_19900911_20161001_01_T1",1.63089554498593,84,"Lake","New"
"230",488,"USGS-06737500",410,20.5804653872444,"1998-05-12T16:20:00Z",416,17.7142754736269,425,31.0158382479376,33,15,68,0.679869268479086,347,16.9228313890503,32,5,287,35.6398029674065,185,39.6647058338882,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","16:20:00","1998-05-12",FALSE,NA,NA,NA,2.032,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","1998-05-12T16:20:00Z",27,"1998-05-12T17:14:41Z","LT05_L1TP_033032_19980512_20160923_01_T1",-0.91161000000106,84,"Lake","New"
"231",492,"USGS-06737500",401,21.683173199511,"2009-05-18T14:00:00Z",491,18.3951684477807,243,30.9551647099838,33,15,68,0,308,18.389127222356,32,7,152,31.5759402076961,124,19.3524043869374,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","14:00:00","2009-05-18",FALSE,NA,NA,NA,4.318,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","2009-05-18T14:00:00Z",0,"2009-05-18T17:27:44Z","LE07_L1TP_033032_20090518_20160917_01_T1",-3.46229919970036,84,"Lake","New"
"232",493,"USGS-06737500",179,2.72763633939689,"2014-03-05T19:00:00Z",230,3.80292285252058,32,7.36538450380487,33,15,324,0,110,5.35993366459772,32,8,60,13.4207136753436,50,11.6782799342293,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","19:00:00","2014-03-05",FALSE,NA,3.67,NA,3.7338,NA,4,"WQP",40.5999823,-105.1688703,"UTC","2014-03-05T19:00:00Z",2.3,"2014-03-05T17:37:52Z","LC08_L1TP_033032_20140305_20170307_01_T1",1.36882060719861,84,"Lake","New"
"233",494,"USGS-06737500",481,12.9535923803222,"1991-07-11T16:30:00Z",577,8.7929264500256,365,25.940615944028,33,15,68,0,410,17.6055546790087,32,5,222,35.3625036821018,156,40.8969436510848,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","16:30:00","1991-07-12",FALSE,2.2,NA,NA,2.0066,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","1991-07-11T16:30:00Z",10,"1991-07-12T17:00:31Z","LT05_L1TP_033032_19910712_20160929_01_T1",-24.5086666911178,84,"Lake","New"
"234",495,"USGS-06737500",346,72.7762476514297,"1994-10-07T15:45:00Z",381,107.310556589534,276,235.420097320136,33,15,68,0.498887651570118,252,179.777343770936,32,5,255,257.93975179401,172,216.860897556219,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","15:45:00","1994-10-08",FALSE,2.1,NA,NA,2.8702,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","1994-10-07T15:45:00Z",1,"1994-10-08T16:53:10Z","LT05_L1TP_033032_19941008_20160927_01_T1",-25.1361275069581,84,"Lake","New"
"235",496,"USGS-06737500",686,90.7950072048752,"2009-11-17T20:15:00Z",662,150.927120013454,358,329.281169957969,33,15,68,0.498887651570118,501,220.252239236946,32,5,281,543.592968640651,160,459.257758659436,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","20:15:00","2009-11-18",FALSE,NA,NA,NA,3.556,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","2009-11-17T20:15:00Z",0,"2009-11-18T17:27:40Z","LT05_L1TP_033032_20091118_20160902_01_T1",-21.2111619513565,84,"Lake","New"
"236",498,"USGS-06737500",261,19.3865933056842,"1995-10-12T22:45:00Z",269,24.6040647048408,146,39.5539575207786,33,15,68,0,213,19.8997487421324,32,5,133,62.1297566924792,84,52.7153361619431,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","22:45:00","1995-10-11",FALSE,5.8,NA,NA,3.3528,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","1995-10-12T22:45:00Z",0,"1995-10-11T16:37:52Z","LT05_L1TP_033032_19951011_20160926_01_T1",30.1186880519324,84,"Lake","New"
"237",500,"USGS-06737500",591,132.637283178181,"2003-10-02T15:50:00Z",738,251.506783650506,907,678.412539192292,33,15,68,0.99777530313975,719,368.90092617576,32,5,1080,732.815926561522,632,527.617395046406,"{""type"":""Point"",""coordinates"":[-105.1688703,40.5999823]}","15:50:00","2003-10-01",FALSE,0.7,NA,NA,3.2004,NA,NA,"WQP",40.5999823,-105.1688703,"UTC","2003-10-02T15:50:00Z",9,"2003-10-01T17:15:00Z","LT05_L1TP_033032_20031001_20160914_01_T1",22.5831644375126,84,"Lake","New"
